;"FromIP";"ToIP";"RTT";"Distance";"CountryFrom";"CountryFromNo";"CountryTo";"CountryToNo";"ConnectionNo"
"1416";"132.227.62.20";"208.117.131.116";0.15706912040704;8091.5828;"France";5;"UnitedStates";13;513
"1417";"132.227.62.20";"129.187.143.60";0.029557476043696;689.417;"France";5;"Germany";6;506
"1418";"132.227.62.20";"134.76.81.91";0.035497970581048;617.1373;"France";5;"Germany";6;506
"1419";"132.227.62.20";"129.97.74.14";0.13134749412544;6092.5599;"France";5;"Canada";3;503
"1420";"122.1.115.91";"195.116.60.98";0.3221995735168;8473.5895;"Japan";7;"Poland";10;710
"1421";"122.1.115.91";"155.223.52.3";NA;8143.7083;"Japan";7;"Turkey";12;712
"1422";"122.1.115.91";"129.10.120.194";0.20639626502992;10828.6816;"Japan";7;"UnitedStates";13;713
"1423";"122.1.115.91";"202.112.28.100";0.33730047225952;1941.283;"Japan";7;"China";4;704
"1424";"122.1.115.91";"139.19.142.3";0.329226861397375;9146.1299;"Japan";7;"Germany";6;706
"1425";"122.1.115.91";"128.223.8.111";0.13773360252384;7953.6942;"Japan";7;"UnitedStates";13;713
"1426";"122.1.115.91";"130.83.244.179";0.29113092422484;9259.246;"Japan";7;"Germany";6;706
"1427";"122.1.115.91";"134.75.238.112";0.37602658271792;945.669;"Japan";7;"KoreaRepublicOf";8;708
"1428";"122.1.115.91";"193.55.112.41";0.30313590049744;9622.7612;"Japan";7;"France";5;705
"1429";"122.1.115.91";"198.248.245.102";0.31568935394292;10057.7664;"Japan";7;"UnitedStates";13;713
"1430";"122.1.115.91";"194.29.150.131";0.31214009284976;8473.5895;"Japan";7;"Poland";10;710
"1431";"122.1.115.91";"198.248.246.19";0.28530633926388;10057.7664;"Japan";7;"UnitedStates";13;713
"1432";"122.1.115.91";"198.248.244.101";0.3250749588012;10057.7664;"Japan";7;"UnitedStates";13;713
"1433";"122.1.115.91";"131.246.112.38";0.29435310363764;9336.3158;"Japan";7;"Germany";6;706
"1434";"122.1.115.91";"192.138.213.238";0.20798928260804;10827.9064;"Japan";7;"UnitedStates";13;713
"1435";"122.1.115.91";"129.107.35.131";0.17723134040828;10460.3125;"Japan";7;"UnitedStates";13;713
"1436";"122.1.115.91";"141.24.33.162";0.30635825157172;9087.1719;"Japan";7;"Germany";6;706
"1437";"122.1.115.91";"128.112.139.18";0.21775679588312;10902.4627;"Japan";7;"UnitedStates";13;713
"1438";"122.1.115.91";"203.178.133.10";0.0158308315277;0;"Japan";7;"Japan";7;707
"1439";"122.1.115.91";"143.107.111.235";0.291652798652667;18580.2917;"Japan";7;"Brazil";2;702
"1440";"122.1.115.91";"200.0.206.202";0.36527129173288;18747.0001;"Japan";7;"Uruguay";14;714
"1441";"122.1.115.91";"198.133.224.149";0.18966571807856;10009.0453;"Japan";7;"UnitedStates";13;713
"1442";"122.1.115.91";"145.99.179.146";0.290223906437625;9220.1203;"Japan";7;"Netherlands";9;709
"1443";"122.1.115.91";"192.43.193.71";0.29899359703064;9507.7396;"Japan";7;"Switzerland";11;711
"1444";"122.1.115.91";"202.249.37.67";0.0085219192504884;0;"Japan";7;"Japan";7;707
"1445";"122.1.115.91";"206.117.37.6";0.12640801429752;8927.5312;"Japan";7;"UnitedStates";13;713
"1446";"122.1.115.91";"202.244.160.251";0.020050125122072;415.6689;"Japan";7;"Japan";7;707
"1447";"122.1.115.91";"130.49.221.41";0.2095385742188;10682.3528;"Japan";7;"UnitedStates";13;713
"1448";"122.1.115.91";"132.239.17.224";0.15106043815608;9084.4528;"Japan";7;"UnitedStates";13;713
"1449";"122.1.115.91";"206.12.16.155";0.13433113098148;7643.2949;"Japan";7;"Canada";3;703
"1450";"122.1.115.91";"128.8.126.78";0.18760467529308;10952.1685;"Japan";7;"UnitedStates";13;713
"1451";"122.1.115.91";"148.81.140.194";0.29580714225756;8473.5895;"Japan";7;"Poland";10;710
"1452";"122.1.115.91";"132.227.62.20";0.295764579773;9622.7612;"Japan";7;"France";5;705
"1453";"122.1.115.91";"129.187.143.120";0.31511153221136;9256.5424;"Japan";7;"Germany";6;706
"1454";"122.1.115.91";"128.4.36.46";0.21917164802544;10947.531;"Japan";7;"UnitedStates";13;713
"1455";"122.1.115.91";"130.104.72.201";0.2968191242218;9341.4522;"Japan";7;"Belgium";1;701
"1456";"122.1.115.91";"72.36.112.79";0.18057586669928;10334.5079;"Japan";7;"UnitedStates";13;713
"1457";"122.1.115.91";"129.105.15.38";0.18999977111808;10183.8179;"Japan";7;"UnitedStates";13;713
"1458";"122.1.115.91";"128.208.1.234";0.11086127281184;7787.3161;"Japan";7;"UnitedStates";13;713
"1459";"122.1.115.91";"208.117.131.116";0.15989057540884;10822.4622;"Japan";7;"UnitedStates";13;713
"1460";"122.1.115.91";"129.187.143.60";0.2937132453918;9256.5424;"Japan";7;"Germany";6;706
"1461";"122.1.115.91";"134.76.81.91";0.32182262420656;9058.92;"Japan";7;"Germany";6;706
"1462";"122.1.115.91";"129.97.74.14";0.2069083595276;10369.4083;"Japan";7;"Canada";3;703
"1463";"129.187.143.120";"195.116.60.98";0.043710470199584;799.8065;"Germany";6;"Poland";10;610
"1464";"129.187.143.120";"155.223.52.3";NA;2681.9372;"Germany";6;"Turkey";12;612
"1465";"129.187.143.120";"129.10.120.194";0.10958459854124;6191.1948;"Germany";6;"UnitedStates";13;613
"1466";"129.187.143.120";"202.112.28.100";0.23620022773744;7745.323;"Germany";6;"China";4;604
"1467";"129.187.143.120";"139.19.142.3";0.0132227440675167;360.8216;"Germany";6;"Germany";6;606
"1468";"129.187.143.120";"128.223.8.111";0.19927938461304;8852.3871;"Germany";6;"UnitedStates";13;613
"1469";"129.187.143.120";"130.83.244.179";0.037838249206544;283.6014;"Germany";6;"Germany";6;606
"1470";"129.187.143.120";"134.75.238.112";0.29334862709056;8622.8393;"Germany";6;"KoreaRepublicOf";8;608
"1471";"129.187.143.120";"193.55.112.41";0.040020999908456;689.417;"Germany";6;"France";5;605
"1472";"129.187.143.120";"198.248.245.102";0.27103809356696;7941.7969;"Germany";6;"UnitedStates";13;613
"1473";"129.187.143.120";"194.29.150.131";0.028069581985484;799.8065;"Germany";6;"Poland";10;610
"1474";"129.187.143.120";"198.248.246.19";0.26491372108456;7941.7969;"Germany";6;"UnitedStates";13;613
"1475";"129.187.143.120";"198.248.244.101";0.27796215057372;7941.7969;"Germany";6;"UnitedStates";13;613
"1476";"129.187.143.120";"131.246.112.38";0.0099952507019072;315.3193;"Germany";6;"Germany";6;606
"1477";"129.187.143.120";"192.138.213.238";0.09494846343994;6188.7454;"Germany";6;"UnitedStates";13;613
"1478";"129.187.143.120";"129.107.35.131";0.14292819023136;8590.3356;"Germany";6;"UnitedStates";13;613
"1479";"129.187.143.120";"141.24.33.162";0.0094796657562264;276.2505;"Germany";6;"Germany";6;606
"1480";"129.187.143.120";"128.112.139.18";0.1081896686554;6561.1161;"Germany";6;"UnitedStates";13;613
"1481";"129.187.143.120";"203.178.133.10";0.29760704994204;9256.5424;"Germany";6;"Japan";7;607
"1482";"129.187.143.120";"143.107.111.235";0.2661780166626;9870.648;"Germany";6;"Brazil";2;602
"1483";"129.187.143.120";"200.0.206.202";0.31099131584164;11434.4016;"Germany";6;"Uruguay";14;614
"1484";"129.187.143.120";"198.133.224.149";0.12723739624016;7280.6999;"Germany";6;"UnitedStates";13;613
"1485";"129.187.143.120";"145.99.179.146";0.024342278639475;669.7593;"Germany";6;"Netherlands";9;609
"1486";"129.187.143.120";"192.43.193.71";0.021773157119748;311.5929;"Germany";6;"Switzerland";11;611
"1487";"129.187.143.120";"202.249.37.67";0.28945742607116;9256.5424;"Germany";6;"Japan";7;607
"1488";"129.187.143.120";"206.117.37.6";0.17777809143064;9614.4565;"Germany";6;"UnitedStates";13;613
"1489";"129.187.143.120";"202.244.160.251";0.30180984497064;9174.3406;"Germany";6;"Japan";7;607
"1490";"129.187.143.120";"130.49.221.41";0.11391992568964;6904.7624;"Germany";6;"UnitedStates";13;613
"1491";"129.187.143.120";"132.239.17.224";0.18034084320072;9674.3421;"Germany";6;"UnitedStates";13;613
"1492";"129.187.143.120";"206.12.16.155";0.16948884963992;8347.7668;"Germany";6;"Canada";3;603
"1493";"129.187.143.120";"128.8.126.78";0.11023321151736;6805.0984;"Germany";6;"UnitedStates";13;613
"1494";"129.187.143.120";"148.81.140.194";0.028180179595952;799.8065;"Germany";6;"Poland";10;610
"1495";"129.187.143.120";"132.227.62.20";0.029411849975588;689.417;"Germany";6;"France";5;605
"1496";"129.187.143.120";"122.1.115.91";0.30742396354676;9256.5424;"Germany";6;"Japan";7;607
"1497";"129.187.143.120";"128.4.36.46";0.10796251296992;6680.2429;"Germany";6;"UnitedStates";13;613
"1498";"129.187.143.120";"130.104.72.201";0.027479161818825;580.7758;"Germany";6;"Belgium";1;601
"1499";"129.187.143.120";"72.36.112.79";0.12496697425848;7439.7732;"Germany";6;"UnitedStates";13;613
"1500";"129.187.143.120";"129.105.15.38";0.1263497924806;7257.0797;"Germany";6;"UnitedStates";13;613
"1501";"129.187.143.120";"128.208.1.234";0.17383181571968;8472.2576;"Germany";6;"UnitedStates";13;613
"1502";"129.187.143.120";"208.117.131.116";0.14681778907776;8724.9591;"Germany";6;"UnitedStates";13;613
"1503";"129.187.143.120";"129.187.143.60";0.001173210144042;0;"Germany";6;"Germany";6;606
"1504";"129.187.143.120";"134.76.81.91";0.02443543434144;385.6445;"Germany";6;"Germany";6;606
"1505";"129.187.143.120";"129.97.74.14";0.128715133667;6717.2091;"Germany";6;"Canada";3;603
"1506";"128.4.36.46";"195.116.60.98";0.1246853733062;7045.9071;"UnitedStates";13;"Poland";10;1310
"1507";"128.4.36.46";"155.223.52.3";NA;9306.3159;"UnitedStates";13;"Turkey";12;1312
"1508";"128.4.36.46";"129.10.120.194";0.01046442985534;489.1025;"UnitedStates";13;"UnitedStates";13;1313
"1509";"128.4.36.46";"202.112.28.100";0.32483614921572;11104.8469;"UnitedStates";13;"China";4;1304
"1510";"128.4.36.46";"139.19.142.3";0.108845402797042;6375.2576;"UnitedStates";13;"Germany";6;1306
"1511";"128.4.36.46";"128.223.8.111";0.09077563285828;3914.8709;"UnitedStates";13;"UnitedStates";13;1313
"1512";"128.4.36.46";"130.83.244.179";0.098858041763308;6404.5413;"UnitedStates";13;"Germany";6;1306
"1513";"128.4.36.46";"134.75.238.112";0.20235447883612;11192.564;"UnitedStates";13;"KoreaRepublicOf";8;1308
"1514";"128.4.36.46";"193.55.112.41";0.1207457447052;6027.0926;"UnitedStates";13;"France";5;1305
"1515";"128.4.36.46";"198.248.245.102";0.1817386245728;1687.04;"UnitedStates";13;"UnitedStates";13;1313
"1516";"128.4.36.46";"194.29.150.131";0.1170302963256;7045.9071;"UnitedStates";13;"Poland";10;1310
"1517";"128.4.36.46";"198.248.246.19";0.1754472064972;1687.04;"UnitedStates";13;"UnitedStates";13;1313
"1518";"128.4.36.46";"198.248.244.101";0.1886345005036;1687.04;"UnitedStates";13;"UnitedStates";13;1313
"1519";"128.4.36.46";"131.246.112.38";0.10474792480468;6364.9496;"UnitedStates";13;"Germany";6;1306
"1520";"128.4.36.46";"192.138.213.238";0.013487310409548;491.5548;"UnitedStates";13;"UnitedStates";13;1313
"1521";"128.4.36.46";"129.107.35.131";0.053441781997688;2084.5441;"UnitedStates";13;"UnitedStates";13;1313
"1522";"128.4.36.46";"141.24.33.162";0.10589602470388;6511.2668;"UnitedStates";13;"Germany";6;1306
"1523";"128.4.36.46";"128.112.139.18";0.0052455425262448;120.6082;"UnitedStates";13;"UnitedStates";13;1313
"1524";"128.4.36.46";"203.178.133.10";0.20305254936224;10947.531;"UnitedStates";13;"Japan";7;1307
"1525";"128.4.36.46";"143.107.111.235";0.17497671127316;7642.7029;"UnitedStates";13;"Brazil";2;1302
"1526";"128.4.36.46";"200.0.206.202";0.19910920143124;8521.9516;"UnitedStates";13;"Uruguay";14;1314
"1527";"128.4.36.46";"198.133.224.149";0.0377109336853;1217.4984;"UnitedStates";13;"UnitedStates";13;1313
"1528";"128.4.36.46";"145.99.179.146";0.100090056657713;6042.6385;"UnitedStates";13;"Netherlands";9;1309
"1529";"128.4.36.46";"192.43.193.71";0.11118597984312;6442.9602;"UnitedStates";13;"Switzerland";11;1311
"1530";"128.4.36.46";"202.249.37.67";0.19493644714356;10947.531;"UnitedStates";13;"Japan";7;1307
"1531";"128.4.36.46";"206.117.37.6";0.08021953582764;3819.2801;"UnitedStates";13;"UnitedStates";13;1313
"1532";"128.4.36.46";"202.244.160.251";0.20693766593936;11248.5044;"UnitedStates";13;"Japan";7;1307
"1533";"128.4.36.46";"130.49.221.41";0.016144342422484;389.7579;"UnitedStates";13;"UnitedStates";13;1313
"1534";"128.4.36.46";"132.239.17.224";0.082924242019664;3778.0609;"UnitedStates";13;"UnitedStates";13;1313
"1535";"128.4.36.46";"206.12.16.155";0.10956405639644;3861.4624;"UnitedStates";13;"Canada";3;1303
"1536";"128.4.36.46";"128.8.126.78";0.013178768157964;127.0624;"UnitedStates";13;"UnitedStates";13;1313
"1537";"128.4.36.46";"148.81.140.194";0.11732775688168;7045.9071;"UnitedStates";13;"Poland";10;1310
"1538";"128.4.36.46";"132.227.62.20";0.11061152458188;6027.0926;"UnitedStates";13;"France";5;1305
"1539";"128.4.36.46";"122.1.115.91";0.21951594352732;10947.531;"UnitedStates";13;"Japan";7;1307
"1540";"128.4.36.46";"129.187.143.120";0.10789484024036;6680.2429;"UnitedStates";13;"Germany";6;1306
"1541";"128.4.36.46";"130.104.72.201";0.102705101172167;6102.4665;"UnitedStates";13;"Belgium";1;1301
"1542";"128.4.36.46";"72.36.112.79";0.0355361366272;1079.1399;"UnitedStates";13;"UnitedStates";13;1313
"1543";"128.4.36.46";"129.105.15.38";0.033907022476188;1054.5517;"UnitedStates";13;"UnitedStates";13;1313
"1544";"128.4.36.46";"128.208.1.234";0.084140367507932;3810.3158;"UnitedStates";13;"UnitedStates";13;1313
"1545";"128.4.36.46";"208.117.131.116";0.069834051132212;2106.9749;"UnitedStates";13;"UnitedStates";13;1313
"1546";"128.4.36.46";"129.187.143.60";0.10785254478452;6680.2429;"UnitedStates";13;"Germany";6;1306
"1547";"128.4.36.46";"134.76.81.91";0.11355434417716;6410.0734;"UnitedStates";13;"Germany";6;1306
"1548";"128.4.36.46";"129.97.74.14";0.029667720794672;598.1027;"UnitedStates";13;"Canada";3;1303
"1549";"130.104.72.201";"195.116.60.98";0.04658071517944;1135.6481;"Belgium";1;"Poland";10;110
"1550";"130.104.72.201";"155.223.52.3";NA;3237.8871;"Belgium";1;"Turkey";12;112
"1551";"130.104.72.201";"129.10.120.194";0.1043419265748;5613.3674;"Belgium";1;"UnitedStates";13;113
"1552";"130.104.72.201";"202.112.28.100";0.24281047821044;7946.6958;"Belgium";1;"China";4;104
"1553";"130.104.72.201";"139.19.142.3";0.0282814304033917;301.8546;"Belgium";1;"Germany";6;106
"1554";"130.104.72.201";"128.223.8.111";0.2081248760222;8330.5215;"Belgium";1;"UnitedStates";13;113
"1555";"130.104.72.201";"130.83.244.179";0.01881895065308;302.143;"Belgium";1;"Germany";6;106
"1556";"130.104.72.201";"134.75.238.112";0.30058320999144;8773.628;"Belgium";1;"KoreaRepublicOf";8;108
"1557";"130.104.72.201";"193.55.112.41";0.04099850654602;281.4331;"Belgium";1;"France";5;105
"1558";"130.104.72.201";"198.248.245.102";0.2803205108642;7363.6993;"Belgium";1;"UnitedStates";13;113
"1559";"130.104.72.201";"194.29.150.131";0.037097673416128;1135.6481;"Belgium";1;"Poland";10;110
"1560";"130.104.72.201";"198.248.246.19";0.2736915111542;7363.6993;"Belgium";1;"UnitedStates";13;113
"1561";"130.104.72.201";"198.248.244.101";0.28661207199092;7363.6993;"Belgium";1;"UnitedStates";13;113
"1562";"130.104.72.201";"131.246.112.38";0.02452373504638;269.6988;"Belgium";1;"Germany";6;106
"1563";"130.104.72.201";"192.138.213.238";0.115412387847888;5610.9157;"Belgium";1;"UnitedStates";13;113
"1564";"130.104.72.201";"129.107.35.131";0.15179157257076;8010.0981;"Belgium";1;"UnitedStates";13;113
"1565";"130.104.72.201";"141.24.33.162";0.02565586090088;436.8091;"Belgium";1;"Germany";6;106
"1566";"130.104.72.201";"128.112.139.18";0.10348087310796;5983.1421;"Belgium";1;"UnitedStates";13;113
"1567";"130.104.72.201";"203.178.133.10";0.30709424018856;9341.4522;"Belgium";1;"Japan";7;107
"1568";"130.104.72.201";"143.107.111.235";0.27967090606684;9688.5808;"Belgium";1;"Brazil";2;102
"1569";"130.104.72.201";"200.0.206.202";0.33055102348328;11247.3279;"Belgium";1;"Uruguay";14;114
"1570";"130.104.72.201";"198.133.224.149";0.13176022529596;6702.287;"Belgium";1;"UnitedStates";13;113
"1571";"130.104.72.201";"145.99.179.146";0.0195484360059042;154.0685;"Belgium";1;"Netherlands";9;109
"1572";"130.104.72.201";"192.43.193.71";0.030506296157844;425.0808;"Belgium";1;"Switzerland";11;111
"1573";"130.104.72.201";"202.249.37.67";0.29903577804568;9341.4522;"Belgium";1;"Japan";7;107
"1574";"130.104.72.201";"206.117.37.6";0.17968040466308;9060.9655;"Belgium";1;"UnitedStates";13;113
"1575";"130.104.72.201";"202.244.160.251";0.3341560935974;9296.2926;"Belgium";1;"Japan";7;107
"1576";"130.104.72.201";"130.49.221.41";0.1117469406128;6324.5192;"Belgium";1;"UnitedStates";13;113
"1577";"130.104.72.201";"132.239.17.224";0.18216213226316;9116.7954;"Belgium";1;"UnitedStates";13;113
"1578";"130.104.72.201";"206.12.16.155";0.1643423080444;7838.8303;"Belgium";1;"Canada";3;103
"1579";"130.104.72.201";"128.8.126.78";0.10714080810548;6227.0633;"Belgium";1;"UnitedStates";13;113
"1580";"130.104.72.201";"148.81.140.194";0.036653747558592;1135.6481;"Belgium";1;"Poland";10;110
"1581";"130.104.72.201";"132.227.62.20";0.030328998565672;281.4331;"Belgium";1;"France";5;105
"1582";"130.104.72.201";"122.1.115.91";0.29482915878292;9341.4522;"Belgium";1;"Japan";7;107
"1583";"130.104.72.201";"129.187.143.120";0.027458763122556;580.7758;"Belgium";1;"Germany";6;106
"1584";"130.104.72.201";"128.4.36.46";0.10305482864388;6102.4665;"Belgium";1;"UnitedStates";13;113
"1585";"130.104.72.201";"72.36.112.79";0.12969092369088;6859.3841;"Belgium";1;"UnitedStates";13;113
"1586";"130.104.72.201";"129.105.15.38";0.12836638450624;6677.2983;"Belgium";1;"UnitedStates";13;113
"1587";"130.104.72.201";"128.208.1.234";0.18108283042916;7956.9258;"Belgium";1;"UnitedStates";13;113
"1588";"130.104.72.201";"208.117.131.116";0.16925296783456;8144.2336;"Belgium";1;"UnitedStates";13;113
"1589";"130.104.72.201";"129.187.143.60";0.027499160766604;580.7758;"Belgium";1;"Germany";6;106
"1590";"130.104.72.201";"134.76.81.91";0.033244152069096;371.9908;"Belgium";1;"Germany";6;106
"1591";"130.104.72.201";"129.97.74.14";0.1236835670472;6136.4585;"Belgium";1;"Canada";3;103
"1592";"72.36.112.79";"195.116.60.98";0.14189538955688;7701.8479;"UnitedStates";13;"Poland";10;1310
"1593";"72.36.112.79";"155.223.52.3";NA;9970.8181;"UnitedStates";13;"Turkey";12;1312
"1594";"72.36.112.79";"129.10.120.194";0.028083581924436;1452.5497;"UnitedStates";13;"UnitedStates";13;1313
"1595";"72.36.112.79";"202.112.28.100";0.30311491966252;10784.3946;"UnitedStates";13;"China";4;1304
"1596";"72.36.112.79";"139.19.142.3";0.125459214051667;7111.1108;"UnitedStates";13;"Germany";6;1306
"1597";"72.36.112.79";"128.223.8.111";0.063596830368048;2890.0931;"UnitedStates";13;"UnitedStates";13;1313
"1598";"72.36.112.79";"130.83.244.179";0.11922504425044;7157.5862;"UnitedStates";13;"Germany";6;1306
"1599";"72.36.112.79";"134.75.238.112";0.17681677818304;10710.4216;"UnitedStates";13;"KoreaRepublicOf";8;1308
"1600";"72.36.112.79";"193.55.112.41";0.14528389930728;6822.2626;"UnitedStates";13;"France";5;1305
"1601";"72.36.112.79";"198.248.245.102";0.15463928222652;611.8571;"UnitedStates";13;"UnitedStates";13;1313
"1602";"72.36.112.79";"194.29.150.131";0.13433417320252;7701.8479;"UnitedStates";13;"Poland";10;1310
"1603";"72.36.112.79";"198.248.246.19";0.14859627723684;611.8571;"UnitedStates";13;"UnitedStates";13;1313
"1604";"72.36.112.79";"198.248.244.101";0.16150434494008;611.8571;"UnitedStates";13;"UnitedStates";13;1313
"1605";"72.36.112.79";"131.246.112.38";0.12203970909116;7127.9403;"UnitedStates";13;"Germany";6;1306
"1606";"72.36.112.79";"192.138.213.238";0.03019605636596;1454.4971;"UnitedStates";13;"UnitedStates";13;1313
"1607";"72.36.112.79";"129.107.35.131";0.026698522567744;1151.3045;"UnitedStates";13;"UnitedStates";13;1313
"1608";"72.36.112.79";"141.24.33.162";0.12310650825484;7242.3459;"UnitedStates";13;"Germany";6;1306
"1609";"72.36.112.79";"128.112.139.18";0.035905237197884;1150.8458;"UnitedStates";13;"UnitedStates";13;1313
"1610";"72.36.112.79";"203.178.133.10";0.18573852539072;10334.5079;"UnitedStates";13;"Japan";7;1307
"1611";"72.36.112.79";"143.107.111.235";0.18751081466676;8293.8134;"UnitedStates";13;"Brazil";2;1302
"1612";"72.36.112.79";"200.0.206.202";0.21269349098204;8969.5242;"UnitedStates";13;"Uruguay";14;1314
"1613";"72.36.112.79";"198.133.224.149";0.01062753677368;344.9644;"UnitedStates";13;"UnitedStates";13;1313
"1614";"72.36.112.79";"145.99.179.146";0.1170555782318;6779.7573;"UnitedStates";13;"Netherlands";9;1309
"1615";"72.36.112.79";"192.43.193.71";0.12821390151984;7231.4057;"UnitedStates";13;"Switzerland";11;1311
"1616";"72.36.112.79";"202.249.37.67";0.1772815990448;10334.5079;"UnitedStates";13;"Japan";7;1307
"1617";"72.36.112.79";"206.117.37.6";0.061366014480596;2741.8913;"UnitedStates";13;"UnitedStates";13;1313
"1618";"72.36.112.79";"202.244.160.251";0.18912979125968;10673.1108;"UnitedStates";13;"Japan";7;1307
"1619";"72.36.112.79";"130.49.221.41";0.023568763732912;696.0958;"UnitedStates";13;"UnitedStates";13;1313
"1620";"72.36.112.79";"132.239.17.224";0.065325717926012;2705.2333;"UnitedStates";13;"UnitedStates";13;1313
"1621";"72.36.112.79";"206.12.16.155";0.070412969589232;2914.3847;"UnitedStates";13;"Canada";3;1303
"1622";"72.36.112.79";"128.8.126.78";0.024707956314088;979.6511;"UnitedStates";13;"UnitedStates";13;1313
"1623";"72.36.112.79";"148.81.140.194";0.13443560600292;7701.8479;"UnitedStates";13;"Poland";10;1310
"1624";"72.36.112.79";"132.227.62.20";0.1345994853974;6822.2626;"UnitedStates";13;"France";5;1305
"1625";"72.36.112.79";"122.1.115.91";0.18070142745968;10334.5079;"UnitedStates";13;"Japan";7;1307
"1626";"72.36.112.79";"129.187.143.120";0.12501518249508;7439.7732;"UnitedStates";13;"Germany";6;1306
"1627";"72.36.112.79";"128.4.36.46";0.035675611495976;1079.1399;"UnitedStates";13;"UnitedStates";13;1313
"1628";"72.36.112.79";"130.104.72.201";0.12970040321348;6859.3841;"UnitedStates";13;"Belgium";1;1301
"1629";"72.36.112.79";"129.105.15.38";0.0066308975219732;221.4449;"UnitedStates";13;"UnitedStates";13;1313
"1630";"72.36.112.79";"128.208.1.234";0.058436431884756;2836.0736;"UnitedStates";13;"UnitedStates";13;1313
"1631";"72.36.112.79";"208.117.131.116";0.0324997138977;1318.8415;"UnitedStates";13;"UnitedStates";13;1313
"1632";"72.36.112.79";"129.187.143.60";0.12509646415712;7439.7732;"UnitedStates";13;"Germany";6;1306
"1633";"72.36.112.79";"134.76.81.91";0.13092811584476;7134.042;"UnitedStates";13;"Germany";6;1306
"1634";"72.36.112.79";"129.97.74.14";0.021736612319948;738.4042;"UnitedStates";13;"Canada";3;1303
"1635";"129.105.15.38";"195.116.60.98";0.13226548194884;7504.5723;"UnitedStates";13;"Poland";10;1310
"1636";"129.105.15.38";"155.223.52.3";NA;9771.7359;"UnitedStates";13;"Turkey";12;1312
"1637";"129.105.15.38";"129.10.120.194";0.026169490814208;1366.8448;"UnitedStates";13;"UnitedStates";13;1313
"1638";"129.105.15.38";"202.112.28.100";0.29896842956544;10592.7424;"UnitedStates";13;"China";4;1304
"1639";"129.105.15.38";"139.19.142.3";0.12687160571425;6925.3153;"UnitedStates";13;"Germany";6;1306
"1640";"129.105.15.38";"128.223.8.111";0.061940679550168;2863.6768;"UnitedStates";13;"UnitedStates";13;1313
"1641";"129.105.15.38";"130.83.244.179";0.11712020874016;6974.3468;"UnitedStates";13;"Germany";6;1306
"1642";"129.105.15.38";"134.75.238.112";0.17630178451536;10538.9737;"UnitedStates";13;"KoreaRepublicOf";8;1308
"1643";"129.105.15.38";"193.55.112.41";0.16034230232236;6646.738;"UnitedStates";13;"France";5;1305
"1644";"129.105.15.38";"198.248.245.102";0.15327512741092;719.3625;"UnitedStates";13;"UnitedStates";13;1313
"1645";"129.105.15.38";"194.29.150.131";0.13539120674144;7504.5723;"UnitedStates";13;"Poland";10;1310
"1646";"129.105.15.38";"198.248.246.19";0.146688063939375;719.3625;"UnitedStates";13;"UnitedStates";13;1313
"1647";"129.105.15.38";"198.248.244.101";0.159842672348;719.3625;"UnitedStates";13;"UnitedStates";13;1313
"1648";"129.105.15.38";"131.246.112.38";0.12363055229192;6946.3435;"UnitedStates";13;"Germany";6;1306
"1649";"129.105.15.38";"192.138.213.238";0.027852563858032;1368.553;"UnitedStates";13;"UnitedStates";13;1313
"1650";"129.105.15.38";"129.107.35.131";0.024693946838384;1336.1723;"UnitedStates";13;"UnitedStates";13;1313
"1651";"129.105.15.38";"141.24.33.162";0.124458692290545;7055.6184;"UnitedStates";13;"Germany";6;1306
"1652";"129.105.15.38";"128.112.139.18";0.034306411743164;1105.4911;"UnitedStates";13;"UnitedStates";13;1313
"1653";"129.105.15.38";"203.178.133.10";0.1821566295624;10183.8179;"UnitedStates";13;"Japan";7;1307
"1654";"129.105.15.38";"143.107.111.235";0.18597459793096;8435.1874;"UnitedStates";13;"Brazil";2;1302
"1655";"129.105.15.38";"200.0.206.202";0.21442436218276;9145.3135;"UnitedStates";13;"Uruguay";14;1314
"1656";"129.105.15.38";"198.133.224.149";0.0088245964050284;181.2418;"UnitedStates";13;"UnitedStates";13;1313
"1657";"129.105.15.38";"145.99.179.146";0.11613151550292;6594.7465;"UnitedStates";13;"Netherlands";9;1309
"1658";"129.105.15.38";"192.43.193.71";0.12942843437184;7053.9228;"UnitedStates";13;"Switzerland";11;1311
"1659";"129.105.15.38";"202.249.37.67";0.1739790153504;10183.8179;"UnitedStates";13;"Japan";7;1307
"1660";"129.105.15.38";"206.117.37.6";0.057898206710808;2810.5431;"UnitedStates";13;"UnitedStates";13;1313
"1661";"129.105.15.38";"202.244.160.251";0.18622951507572;10516.2797;"UnitedStates";13;"Japan";7;1307
"1662";"129.105.15.38";"130.49.221.41";0.022062673568724;665.8478;"UnitedStates";13;"UnitedStates";13;1313
"1663";"129.105.15.38";"132.239.17.224";0.061762838363648;2786.3269;"UnitedStates";13;"UnitedStates";13;1313
"1664";"129.105.15.38";"206.12.16.155";0.055893669128424;2842.9256;"UnitedStates";13;"Canada";3;1303
"1665";"129.105.15.38";"128.8.126.78";0.022948293685912;974.4877;"UnitedStates";13;"UnitedStates";13;1313
"1666";"129.105.15.38";"148.81.140.194";0.13574371337884;7504.5723;"UnitedStates";13;"Poland";10;1310
"1667";"129.105.15.38";"132.227.62.20";0.13344255447388;6646.738;"UnitedStates";13;"France";5;1305
"1668";"129.105.15.38";"122.1.115.91";0.18979924201972;10183.8179;"UnitedStates";13;"Japan";7;1307
